,categoryId,channelId,channelTitle,commentCount,dislikeCount,likeCount,publishedAt,tags,title,videoId,viewCount
0,10,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,2538568.0,3319892.0,28617878.0,2017-01-13T05:00:02.000Z,"['Luis', 'Fonsi', 'Despacito', 'UMLE', 'Latino', 'Latin', 'Pop', 'Luis Fonsi', 'DY', 'Daddy Yankee', 'Music Video', 'Oficial', 'Official Music Video', '#Despacito', 'Zuleyka Rivera', 'Super model', 'Miss Universe', 'PR', 'Puerto Rico']",Luis Fonsi - Despacito ft. Daddy Yankee,kJQP7kiw5Fk,5284819665.0
1,10,UCVp3nfGRxmMadNDuVbJSk8A,Wiz Khalifa,1453069.0,685022.0,20578196.0,2015-04-07T03:00:03.000Z,"['Wiz Khalifa', 'Blacc Hollywood', 'Taylor Gang', 'Atlantic Records', 'hip hop', 'wiz', 'khalifa', 'Pittsburgh', 'Los Angeles', 'taylorgangent', 'TGOD', 'taylor gang or die', 'Furious 7', 'paul walker', 'paul walker tribute', 'See You Again (Composition)', 'Fast & Furious 6 (Award-Winning Work)', 'See you again', 'vin diesel', 'Michelle Rodriguez (Celebrity)', 'charlie puth', 'GRAMMYS']",Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,RgKAFK5djSk,3641854738.0
2,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,749757.0,956254.0,16809505.0,2017-01-30T10:57:50.000Z,"['edsheeran', 'ed sheeran', 'acoustic', 'live', 'cover', 'official', 'remix', 'official video', 'lyrics', 'session', 'Ed', 'Sheeran', 'Shape', 'Of', 'You', 'Shape of You', 'Divide', 'Εντ Σηραν', 'Εδ Σηεεραν', 'Εντ Σιραν']",Ed Sheeran - Shape of You [Official Video],JGwWNGJdvx8,3604402347.0
3,10,UCrDkAvwZum-UTjHmzDI2iIw,officialpsy,5211086.0,2057783.0,14496683.0,2012-07-15T07:46:32.000Z,"['PSY', '싸이', '강남스타일', '뮤직비디오', 'Music Video', 'Gangnam Style', 'KOREAN SINGER', 'KPOP', 'KOERAN WAVE', 'PSY 6甲', '6th Studio Album', '싸이6집', '육갑', 'YG Family', 'YG Entertainment']",PSY - GANGNAM STYLE(강남스타일) M/V,9bZkp7q19f0,3169617619.0
4,10,UCmfFGTSsfJVu6CGvL8r75qg,MarkRonsonVEVO,428026.0,689468.0,10959219.0,2014-11-19T14:00:18.000Z,"['Mark Ronson', 'daffodils', 'Mark Ronson & The Business Intl. Mark Ronson lyrics', 'MarkRonsonvevo', 'feel right', 'vevo', 'acoustic', 'music', 'video', 'Mark Ronson Uptown Funk', 'hq', 'mystikal', 'instrumental', 'featuring Bruno Mars', 'official', 'Uptown Funk', 'download', 'Mark Ronson Uptown Funk Official', 'Uptown Special', 'pop', 'remix', 'lyrics', 'audio', 'official video', 'cover', 'Mark Ronson Uptown Funk Lyrics', 'uptown funk', 'Sony', 'bruno mars', 'music video', 'single', 'oh my god', 'bang', 'The']",Mark Ronson - Uptown Funk ft. Bruno Mars,OPf0YbXqDm0,3112911778.0
5,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,289293.0,411617.0,8645151.0,2015-01-14T15:00:11.000Z,"['Maroon', 'Sugar', 'Maroon 5', ""maroon 5 don't wanna know"", 'maroon 5 sugar', 'maroon 5 she will be loved', 'maroon 5 one more night', 'maroon 5 payphone', 'sugar maroon 5 karaoke', 'sugar lyrics', 'maroon 5 sugar lyrics', 'sugar maroon']",Maroon 5 - Sugar,09R8_2nJtjg,2651958287.0
6,10,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,473399.0,860921.0,7512729.0,2014-08-18T21:18:00.000Z,"['Taylor', 'Swift', 'Shake', 'It', 'Off', 'Big', 'Machine', 'Records', 'LLC', 'Pop']",Taylor Swift - Shake It Off,nfWlot6h_JM,2585427110.0
7,10,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,627001.0,684111.0,8187066.0,2013-09-05T20:00:22.000Z,"['Katy perry', 'roar', 'music video', 'official', 'roar video', 'prism']",Katy Perry - Roar (Official),CevxZvSJLk8,2547081001.0
8,10,UCVttQE6tS_agDSAU61Q65aA,EnriqueIglesiasVEVO,183483.0,428305.0,5570346.0,2014-04-11T07:00:01.000Z,"['Enrique', 'Iglesias', 'Bailando', 'bailando solo los bunkers', 'bailando cumbia', 'bailando salsa', 'bailando enrique iglesias ft gente de zona', 'bailando enrique iglesias letra', 'e iglesias bailando', 'bailando enrique iglesias e luan santana', 'bailando enrique iglesias', 'Enrique Iglesias', 'latin', 'enrique iglesias si tu te vas', 'enrique iglesias duele el corazon', 'enrique iglesias heroe', 'enrique iglesias el perdedor']","Enrique Iglesias - Bailando (Español) ft. Descemer Bueno, Gente De Zona",NUsoVlDFqZg,2524397628.0
9,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,263857.0,397917.0,8753717.0,2014-10-07T13:57:37.000Z,"['edsheeran', 'ed sheeran', 'acoustic', 'live', 'cover', 'official', 'remix', 'official video', 'lyrics', 'session', 'Ed Sheeran (Musical Artist)', 'thinking out loud', 'ed sheeran thinking out loud', 'thinking out loud official video', 'thinking out loud official', 'thinking out loud lyrics', 'thinking out loud live', 'ed sheeran live', 'thinking out loud karaoke', 'thinking out loud acoustic', 'ed sheeran acoustic', 'thinking out loud audio', 'thinking out loud remix', 'Warner Music Group (Record Label)', 'WMG', 'GRAMMYS']",Ed Sheeran - Thinking Out Loud [Official Video],lp-EO5I60KA,2369981296.0
10,10,UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,900290.0,745602.0,13366471.0,2015-10-23T06:54:18.000Z,"['Adele', '21', '19', 'Someone Like You', 'Chasing Pavements', 'Set Fire to the Rain', 'Rolling in the Deep', 'XL Recordings']",Adele - Hello,YQHsXMglC9A,2354541372.0
11,10,UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,569617.0,920516.0,7345767.0,2014-02-20T20:00:03.000Z,"['Katy perry', 'dark horse', 'official', 'music video', 'juicy j', 'katy perry dark horse', 'dark horse video', 'prism']",Katy Perry - Dark Horse (Official) ft. Juicy J,0KSOMA3QBU0,2348574451.0
12,10,UCMJ5Qf3sOvQpcYiai1Noa3Q,Major Lazer,372777.0,435742.0,9167545.0,2015-03-23T04:00:45.000Z,"['major lazer', 'DJ Snake', 'Lean on', 'Major lazer lean on', 'lean on major lazer', 'dj snake lean on', 'lean on dj snake', 'major lazer dj snake', 'lean on music video', 'major lazer music video', 'MØ', 'music video', 'diplo', 'jillionaire', 'walshy fire', 'Peace is the mission', 'majorlazer', 'Major Laser', 'major laser songs', 'major lazer musique', 'chanson de major lazer', 'chanson major lazer', ""tube de l'été 2015"", ""son de l'été 2015"", 'Chanson pour danser', 'leon on', 'summer music']",Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),YqeW9_5kURI,2338068452.0
13,10,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,516685.0,625029.0,8089712.0,2014-11-10T17:05:44.000Z,"['Taylor Swift', 'Blank space', 'taylor swift blank space', '1989', '1989 album', 'pop. country']",Taylor Swift - Blank Space,e-ORhEE9VVg,2308709433.0
14,10,UCQ5kHOKpF3-1_UCKaqXARRg,OneRepublicVEVO,295291.0,296404.0,7836310.0,2013-05-31T07:00:36.000Z,"['OneRepublic', 'Counting', 'Stars', 'Mosley', 'Interscope', 'Pop']",OneRepublic - Counting Stars,hT_nvWreIhg,2304376727.0
15,10,UCf3cbfAXgPFL6OywH7JwOzA,MeghanTrainorVEVO,499939.0,766487.0,6506702.0,2014-06-11T14:00:07.000Z,"['Meghan Trainor', 'MeghanTrainorvevo', 'acoustic', 'music', 'Meghan Trainor official', 'instrumental', 'video', 'Meghan Trainor All About That Bass live', 'Meghan Trainor live', 'Meghan Trainor All About That Bass karaoke', 'pop', 'vevo', 'Meghan Trainor All About That Bass instrumental', 'Meghan Trainor All About That Bass lyrics', 'Title EP', 'Title', 'official', 'No', 'download', 'Me Too', 'meghan trainor all about that bass parody', 'Dear Future Husband', 'karaoke', 'Better', 'When', 'Im']",Meghan Trainor - All About That Bass,7PCkvCPvDXk,2203795034.0
16,10,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,350969.0,657062.0,7060632.0,2016-11-18T14:00:01.000Z,"['Shakira feat. Maluma Music', 'Shakira feat. Maluma Official Video', 'Shakira feat. Maluma Video', 'Shakira feat. Maluma Video Oficial', 'Shakira feat. Maluma Nuevo Video', 'Shakira feat. Maluma New Video', 'Chantaje Official Video', 'Chantaje Single', 'Shakira feat. Maluma New Single', 'Shakira feat. Maluma Single', 'Shakira feat. Maluma Chantaje', 'Shakira', 'Shakiravevo', 'vevo', 'official', 'video', 'music video', 'single', 'album', 'hq', 'featuring Maluma', 'latin', 'pop', 'Chantaje']",Shakira - Chantaje ft. Maluma,6Mgqbai3fKo,2201635925.0
17,10,UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,343840.0,432361.0,8211579.0,2016-07-29T07:00:02.000Z,"['The Chainsmokers', 'TheChainsmokersvevo', 'vevo', 'official', 'video', 'music video', 'hq', 'single', 'album', 'feautring Halsey', 'Memories Do Not Open', 'edm', 'dance', 'electronic', 'Closer', 'Dance', 'Disruptor Records/Columbia', 'The Chainsmokers feat. Halsey']",The Chainsmokers - Closer (Lyric) ft. Halsey,PT2_F-1esPk,2117870866.0
18,10,UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,268647.0,440052.0,6847808.0,2016-06-17T04:01:00.000Z,"['Calvin Harris', 'calvin harris', 'CalvinHarrisvevo', 'calvin harris feels', 'calvin harris summer', 'vevo', 'calvin harris slide', 'official', 'calvin harris faking it', 'video', 'calvin harris thinking about you', 'music video', 'calvin harris my way', 'hq', 'calvin harris feel so close', 'single', 'album', 'calvin harris how deep is your love', 'Rihanna', 'calvin harris bounce', 'Taylor Swift', 'calvin harris rihanna', 'This Is What You Came For', 'calvin harris nuh ready nuh ready', 'is']",Calvin Harris - This Is What You Came For (Official Video) ft. Rihanna,kOkQ4T5WO9E,2032487059.0
19,10,UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,5158623.0,9193552.0,9283311.0,2010-02-19T08:16:34.000Z,"['Justin', 'Bieber', 'Island', 'Def', 'Jam', 'Pop', '#VEVOCertified']",Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,1921716215.0
20,10,UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,882467.0,457028.0,6823430.0,2010-06-04T22:30:35.000Z,"['empire', 'Shakiravevo', 'world cup song', 'she wolf', 'acoustic', 'Shakira Waka Waka (This Time For Africa)', 'video', 'music', 'instrumental', 'waka waka', 'hd', 'pop', 'Waka Waka', 'zumba', 'This Time for Africa', 'la tortura', '2010 FIFA World Cup Song', 'vevo', 'FIFA song', 'dance', 'Shakira lyrics', 'english version', 'Loca', 'ShakiraVevo', 'Whenever Whenever', 'official', 'She Wolf', 'download', 'Addicted to You', 'Shakira Waka Waka official', 'Hips Dont Lie', 'Shakira live', 'karaoke', 'remix', 'lyrics']",Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),pRpeEdMmmQ0,1919964899.0
21,10,UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,461415.0,938294.0,6979706.0,2015-08-31T03:00:00.000Z,"['Justin Bieber', 'What Do You Mean']",Justin Bieber - What Do You Mean?,DK_0jXPuIr0,1917661583.0
22,10,UCFHtCB_FWXQ8GpjgfYcD8-g,Passenger,238242.0,245426.0,7140791.0,2012-07-25T22:28:26.000Z,"['Passenger', 'Ed Sheeran (Musical Artist)', 'Video Clip', 'boy & bear', 'Live Music', 'Performance', 'Concert', 'wrong direction', 'flight of the crow', 'All', 'The', 'Little', 'Lights', 'All The Little Lights', 'Let', 'Her', 'Go', 'Let Her Go', 'Official', 'Music', 'Video', 'Ed', 'Sheeran', 'Mike', 'Rosenberg', 'Ed Sheeran', 'Mike Rosenberg', 'Nettwerk Records', 'Nettwerk', 'Budweiser (Beer)', 'superbowl', 'superbowl ad', 'superbowl commercial', 'commercial', 'tv spot', 'Puppy (Animal)', 'horse', 'best buds', '#bestbuds', 'let her go music video', 'let her go video']",Passenger | Let Her Go (Official Video),RBumgq5yVrA,1915887662.0
23,10,UCrHL_BF5lHyK43BxLU8-vBQ,jbalvinVEVO,408254.0,658462.0,9974902.0,2017-06-30T04:00:05.000Z,"['J.', 'Balvin', 'Willy', 'William', 'Mi', 'Gente', 'EMI', 'Latin', '(LAT)', 'Urban']","J Balvin, Willy William - Mi Gente (Official Video)",wnJ6LuUFpMo,1899408497.0
24,10,UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,448455.0,454746.0,7031897.0,2014-05-06T13:00:03.000Z,"['Titanium', 'Chandelier Lyrics', 'Siavevo', 'acoustic', 'vevo', 'music', 'SiaVEVO', 'video', 'Big Girl Cry', 'instrumental', 'Sia Chandelier', 'official', 'pop', 'download', '1000 Forms of Fear', 'karaoke', 'Maddie Ziegler', 'remix', 'Dance Moms', 'lyrics', 'The Greatest', 'audio', 'Breathe Me', 'Elastic Heart', 'Cheap Thrills', 'official video', 'Alive', 'cover', 'Big Girls Cry', 'Fire Meet Gasoline', 'Sony', 'Unstoppable', 'Chandelier Live', 'music video', 'California Dreamin', 'playlist', 'single', 'album', 'Video']",Sia - Chandelier (Official Video),2vjPBrBU-TM,1864437159.0
25,10,UCwppdrjsBPAZg5_cUwQjfMQ,Charlie Puth,279158.0,261530.0,6788260.0,2016-08-02T20:00:26.000Z,"['Charlie Puth', 'Selena Gomez', ""We Don't Talk Anymore"", 'Official Video', 'Atlantic Records', 'Nine Track Mind', ""Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video]"", 'wdta', 'charlie puth', 'charlie selina', 'we dont talk anymore', 'we dont talk anymore cover', 'gomez puth', 'selena gomez charile puth', 'nine track mind', 'we dont talk anymore selena', 'we dont talk anymore like we used to do', 'we dont']",Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],3AtDnEC4zak,1818345214.0
26,10,UCJrOtniJ0-NWz37R30urifQ,Alan Walker,733979.0,317421.0,11735943.0,2015-12-04T07:00:30.000Z,"['Alan Walker', 'DJ Walkzz', 'K-391', 'House', 'Techno']",Alan Walker - Faded,60ItHLz5WEA,1778652144.0
27,10,UCvu362oukLMN1miydXcLxGg,EllieGouldingVEVO,206511.0,325748.0,7246969.0,2015-01-22T08:00:06.000Z,"['Goulding', 'Like', 'Do', 'Ellie Goulding', 'Love Me Like You Do', 'love me like you do lyrics', 'love me like you do ellie goulding lyrics', 'love me like you do cover', 'love me like you do ellie goulding', 'love me like you do fifty shades of grey', 'fifty shades of grey', 'fifty shades of grey ellie goulding', 'fifty shades darker', 'ellie goulding your song', 'ellie goulding lights', 'ellie goulding army', 'Falling', 'Golding', 'Eli', 'Ellie Golding', 'Eli Golding']",Ellie Goulding - Love Me Like You Do (Official Video),AJtDXIazrMo,1752574533.0
28,10,UC1SqP7_RfOC9Jf9L_GRHANg,AviciiOfficialVEVO,496711.0,221425.0,6316653.0,2013-07-29T15:55:09.000Z,"['avicii without you remix', 'avicii live', 'avicii songs', 'avicii lonely', 'avicii the days', 'avicii 2017', 'avicii nights', 'avicii mix', 'avicii - lonely together ft. rita ora', 'avicii new song', 'avicii', 'avicii remix', 'avicii album', 'avicii alive', 'avicii acoustic', 'avicii audio', 'avicii alone', 'avicii addicted', 'avicii always on the run', 'avicii avicii', 'avicii and kygo', 'avicii addicted to you live', 'a night avicii', 'a day avicii', 'a levels avicii', 'avicii bromance', 'hey']",Avicii - Wake Me Up (Official Video),IcrbM1l_BoI,1607062675.0
29,10,UC09d82usokACH1z5YeKnfiA,FifthHarmonyVEVO,276150.0,358459.0,6254481.0,2015-03-28T23:30:00.000Z,"['BO$$', 'BOSS', 'Reflection', 'Sledgehammer', 'Fifth Harmony', 'FifthHarmonyvevo', 'vevo', 'official', 'video', 'music video', 'hq', 'single', 'album', 'featuring Kid Ink', 'Kid Ink', 'pop', 'Thats My Girl', 'Write On Me', 'Im In Love With A Monster', 'Miss Movin On', 'All I Want For Christmas Is You', 'All In My Head', 'Work From Home', 'Fifth Harmony feat. Kid Ink', 'Pop', 'Syco Music/Epic', 'Worth It']",Fifth Harmony - Worth It ft. Kid Ink,YBHQbu5rbdQ,1575502142.0
30,10,UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,520837.0,238232.0,6202709.0,2010-08-05T19:09:46.000Z,"['Love The Way You Lie', 'Eminem', 'Rihanna', 'Recovery', 'Megan Fox', 'Dominic Monaghan']",Eminem - Love The Way You Lie ft. Rihanna,uelHwf8o7_U,1554249208.0
31,10,UCS9Lijwamx03o16qbx2gEjw,SilentoVEVO,420057.0,862677.0,7176028.0,2015-06-25T11:00:03.000Z,"['watch me', 'watch me whip', 'whip', 'nae nae', 'watch me dance', 'silento', 'watch me nae nae', 'whip dance', 'nae nae dance', 'official', 'official video', 'official music video', 'vevo', 'danceon', '#watchmedanceon', 'tianne king', 'heaven king', 'dragon house', 'dragon house bam', 'corey scherer', 'larsen thompson', '#watchmedance']",Silentó - Watch Me (Whip/Nae Nae) (Official),vjW8wmF5VWc,1534135062.0
32,1,UCQphRgAhj5UxktrQNP3WF5g,Disney UK,150069.0,649656.0,3099684.0,2014-01-30T17:16:06.000Z,"['Frozen', 'Disney', 'Walt Disney', 'Walt Disney Animation Studios', 'Disneys Frozen', 'Kristen Bell', 'Idina Menzel', 'Official', 'The Walt Disney Company (Organization)', 'First', 'HD', 'Official Trailer', 'Book of Mormon', 'The Ice Queen', 'Let It Go', 'Let It Go Song', 'Let It Go Official', 'Let It Go Music Video', 'Sing-a-long', 'Singalong', 'Singing', 'karaoke', 'Frozen Soundtrack', 'Elsa', 'Frozen songs', 'Let It Go Frozen', 'Princess', 'Disney UK', 'Disney songs', 'Disney movies', 'Disney princess', 'Ice', 'Winter', 'Freeze', 'Nezorf', 'KU yensiD']",FROZEN | Let It Go Sing-along | Official Disney UK,L0MK7qz13bU,1519220645.0
33,10,UCk78ZcA6kflEvBR0UrGDH0Q,LMFAOVEVO,579792.0,316769.0,5890008.0,2011-03-09T06:02:38.000Z,"['LMFAO', 'Party Rock Anthem', 'Pop', 'Shots', 'video', 'goonrock', 'Lauren Bennett', 'Redfoo', 'SkyBlu', 'LMFAO new video']","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",KQ6zr6kCPj8,1497627081.0
34,27,UCcdwLMPsaU2ezNSJU1nFoBQ,Pinkfong! Kids' Songs & Stories,,1067067.0,2628758.0,2016-06-17T23:00:30.000Z,"['baby shark', 'baby shark dance', 'baby shark song', 'cute dance for children', 'dance for kids', 'baby shark challenge', 'pinkfong', 'family', 'kids', 'children', 'toddlers', 'babies', 'preschoolers', 'preschool', 'education', 'educational', 'videos', 'kids education', 'education for children', 'preschool learning', 'videos for kids', 'kids videos', 'kids animation', 'songs', 'songs for kids', 'songs for children', 'kids app', 'free app', 'kids game', 'itunes', 'google play', 'app store', 'nursery rhymes', 'cute animation', 'baby shark for kids']",Baby Shark Dance | Sing and Dance! | Animal Songs | PINKFONG Songs for Children,XqZsoesa55w,1456091277.0
35,10,UCLp8RBhQHu9wSsq62j_Md6A,LuisFonsiVEVO,310251.0,533858.0,6972515.0,2017-11-17T05:00:01.000Z,"['Luis', 'Fonsi', 'Demi', 'Lovato', 'Échame', 'La', 'Culpa', 'UMLE', 'Latino', 'Latin', 'Pop']","Luis Fonsi, Demi Lovato - Échame La Culpa",TyHvyGVs42U,1433391127.0
36,1,UCLoKWb_rlp80mg0aSLtsUGw,icanrockyourworld,230094.0,818086.0,2570409.0,2007-10-09T20:54:01.000Z,"['gummy', 'bear', 'song', 'gummi', 'gummybear', 'am', ""i'm"", 'dance', 'dancing', 'funny', 'english', 'full', 'length', 'long', 'version', 'singing', 'gummibar', 'gummibär', 'animation', 'animated', 'green', 'humor', 'cartoon', 'comedy', 'novelty', 'candy']",The Gummy Bear Song - Long English Version,astISOttCQ0,1429495922.0
37,10,UCNpY5DI8KO-ROA2BxgGWrXg,RickyMartinVEVO,129225.0,339006.0,2923405.0,2016-09-22T23:00:03.000Z,"['Vente Pa Ca', 'Ricky Martin feat. Maluma Music', 'Ricky Martin feat. Maluma Official Video', 'Ricky Martin feat. Maluma Video', 'Ricky Martin feat. Maluma Video Oficial', 'Ricky Martin feat. Maluma Nuevo Video', 'Ricky Martin feat. Maluma New Video', ""Vente Pa' Ca Official Video"", ""Vente Pa' Ca Single"", 'Ricky Martin feat. Maluma New Single', 'Ricky Martin feat. Maluma Single', ""Ricky Martin feat. Maluma Vente Pa' Ca"", 'Vente Pa Cá', 'Vente Paca', 'Vente pacá', 'Ricky', ""Pa'""]",Ricky Martin - Vente Pa' Ca (Official Video) ft. Maluma,iOe6dI2JhgU,1412578009.0
38,10,UCmKSr4RkQLqPPxSh2Y2xEdQ,Pina Records,232965.0,490310.0,4298965.0,2017-08-18T14:32:42.000Z,"['Ozuna', 'Natti Natasha', 'Criminal', 'pina records', 'raphy pina', 'Super Fórmula', 'arcangel', 'plan b', 'Se Preparó', 'Ozuna - Que Va', 'Romeo Santos - Sobredosis', 'Te Acuerdas De Mi', 'Más Que Ayer', 'Arcangel y De La Ghetto', 'Yandel - Sólo Mía', 'Felices los 4', 'Báilame (Remix)', 'po´encima', 'Odisea', 'Cumple años', 'Natti Natasha x Ozuna - Criminal [Official Video]', 'reggaeton', 'se preparó', 'No Quiero Amores', 'Quiero Repetir', 'Latino', 'Latin', 'Pop', 'Music Video', 'Oficial', 'Official Music Video', 'Don Omar', 'Puerto Rico']",Natti Natasha ❌ Ozuna - Criminal [Official Video],VqEbCxg2bNI,1407414829.0
39,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,415485.0,560698.0,6436550.0,2015-10-26T22:00:03.000Z,"['Drake', 'Hotline', 'Bling', 'Cash', 'Money', 'Records/Young', 'Ent./Universal', 'Rec.', 'Rap']",Drake - Hotline Bling,uxpDa-c-4Mc,1403750253.0
40,10,UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,439375.0,336696.0,5766789.0,2011-04-15T22:08:07.000Z,"['bruno', 'mars', 'the', 'lazy', 'song', 'music', 'doo', 'wops', 'hooligans', 'elektra', 'poreotics', '火星人布魯諾', 'Warner Music', 'Atlantic Records', 'Superbowl', 'Halftime', 'Bruno Mars (Musical Artist)', 'The Lazy Song (Musical Recording)', 'Pop Music (Musical Genre)', 'Pop', 'Reggae (Musical Genre)', 'pop rock', 'Elektra Records', 'Warner Music Group (Record Label)', 'WMG', 'Atlantic Records (Record Label)', 'The Smeezingtons', 'B.o.B (Musical Artist)', 'Offical Music Video']",Bruno Mars - The Lazy Song [OFFICIAL VIDEO],fLexgOxsZu0,1397200237.0
41,10,UClVrJwcIy7saPcGc1nct80A,Fueled By Ramen,453272.0,315172.0,8383902.0,2015-04-28T03:05:18.000Z,"['twenty one pilots', 'blurryface', 'stressed out', '21 pilots', 'twentyonepilots', 'fueled by ramen', 'FBR', 'fueledbyramen', 'music', 'song', 'tyler joseph', 'josh dun', 'TOP']",twenty one pilots: Stressed Out [OFFICIAL VIDEO],pXRviuL6vMY,1383232274.0
42,10,UCNnwYefwrkVBAbMUzLpxbEQ,RomeoSantosVEVO,92912.0,221126.0,2510285.0,2013-09-09T15:01:01.000Z,"['Romeo Santos Music', 'Propuesta Indecente Romeo Santos', 'Propuesta Indecente Romeo Santos lyrics', 'Propuesta Indecente Romeo Santos dance', 'Romeo Santos Propuesta Indecente letra', 'Romeo Santos Propuesta Indecente lyrics', 'Romeo Santos Propuesta Indecente letra English', 'Romeo Santos Propuesta Indecente song', 'Romeo Santos Official Video', 'Romeo Santos Video', 'Romeo Santos Video Oficial', 'Romeo Santos Nuevo Video', 'Romeo Santos New Video', 'Propuesta', 'Video']",Romeo Santos - Propuesta Indecente (Official Video),QFs3PIZb3js,1364372711.0
43,10,UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,239645.0,420173.0,5601525.0,2015-11-14T15:00:01.000Z,"['Justin', 'Bieber', 'Love', 'Yourself', '(PURPOSE', 'The', 'Movement)', 'Def', 'Jam', 'Pop']",Justin Bieber - Love Yourself  (PURPOSE : The Movement),oyEuk8j8imI,1362980231.0
44,10,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,228266.0,546752.0,4665018.0,2017-04-21T10:00:08.000Z,"['Maluma Music', 'Maluma Official Video', 'Maluma Video', 'Maluma Video Oficial', 'Maluma Nuevo Video', 'Maluma New Video', 'Felices los 4 Official Video', 'Official Video', 'Felices los 4 Single', 'Single', 'Maluma New Single', 'Maluma Single', 'Maluma Felices los 4', 'Felices los 4', 'Latin Urban', 'Maluma', 'Sony Music Latin']",Maluma - Felices los 4 (Official Video),t_jHrUE5IOk,1362963064.0
45,10,UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,308797.0,418709.0,5563974.0,2016-09-28T16:00:01.000Z,"['The', 'Weeknd', 'Starboy', 'Universal', 'Republic', 'Records', 'The Weeknd', 'The Weeknd new music', 'Beauty Behind The Madness', 'XO', 'Daft Punk']",The Weeknd - Starboy (official) ft. Daft Punk,34Na4j8AVgA,1359467294.0
46,10,UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,360502.0,201900.0,5355359.0,2010-11-30T23:29:12.000Z,"['vevo', 'Adelevevo', 'official', 'music video', 'video', 'single', '21', 'album', 'hq', 'Hello', 'Someone Like You', 'Skyfall', 'Set Fire to the Rain', 'Adele', 'Pop', 'Rolling in the Deep', 'XL Recordings/Columbia']",Adele - Rolling in the Deep,rYEDA3JcQqw,1344780862.0
47,10,UC23ROAqt3prjnS89uHwcaaQ,CNCOVEVO,257273.0,408763.0,4386741.0,2016-10-07T07:00:00.000Z,"['CNCO Music', 'CNCO Official Video', 'CNCO Video', 'CNCO Video Oficial', 'CNCO Nuevo Video', 'CNCO New Video', 'Reggaetón Lento (Bailemos) Official Video', 'Reggaeton Lento Bailemos Official Video', 'Reggaetón Lento (Bailemos) Single', 'Reggaeton Lento Bailemos Single', 'CNCO New Single', 'CNCO Single', 'CNCO Reggaetón Lento (Bailemos)', 'CNCO Primera Cita', 'Primera Cita', 'CNCOvevo', 'vevo', 'CINCO', 'official', 'video', 'music video', 'single', 'album', 'hq', 'Reggaeton Lento', 'Bailemos']",CNCO - Reggaetón Lento (Bailemos),7jpqqBX-Myw,1344197332.0
48,10,UCpb_iJuhFe8V6rQdbNqfAlQ,NickyJamTV,159235.0,232826.0,3386234.0,2016-01-15T03:39:24.000Z,"['Nicky Jam', 'NickyJamPR', 'Piensas en mi', 'nicky', 'reggaeton', 'latin', 'curiosidad', 'el perdon', 'enrique iglesias', 'ginza j balvin', 'reggaeton 2016', 'musica nueva 2016', 'como tu te llamas yo no se', 'de donde llegaste']",22. Hasta el Amanecer - Nicky Jam | Video Oficial,kkx-7fsiWgg,1319377452.0
49,10,UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,252779.0,351622.0,7586160.0,2017-07-07T09:00:05.000Z,"['Dua Lipa', 'New rules', 'flamingos', 'DUA', 'Dua loves', 'new rules official video', '1 billion views', 'girl gang', 'girl power', 'idgaf', 'pop music', 'be the one', 'new love', 'last dance', 'calvin harris', 'dua', 'i got new rules i count them', ""one don't pick up the phone"", ""three don't be his friend"", ""you know you're gonna wake up in his bed in the morning"", ""if you're under him then you ain't getting over him"", 'new rules official', 'new rules dua', ""two don't let him in""]",Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,1311965770.0
